"Scope","Rule","Severity","Category","File","Line","Message","Title","Impact"
"Vendor/generated/other","PAC1001","Moderate","Code","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/Import.cs","433","'System.Reflection.MethodBase.get_IsGenericMethodDefinition' usage","System.Reflection.*","CPU"
"Vendor/generated/other","PAC1001","Moderate","Code","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/Import.cs","439","'System.Reflection.MethodInfo.op_Equality' usage","System.Reflection.*","CPU"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/Import.cs","440","'System.InvalidOperationException' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC1001","Moderate","Code","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/Import.cs","442","'System.Reflection.MethodInfo.GetGenericMethodDefinition' usage","System.Reflection.*","CPU"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/Import.cs","443","'MonoFN.Cecil.GenericInstanceMethod' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC1001","Moderate","Code","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/Import.cs","444","'System.Reflection.MethodBase.GetGenericArguments' usage","System.Reflection.*","CPU"
"Vendor/generated/other","PAC1001","Moderate","Code","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/Import.cs","463","'System.Reflection.MethodBase.get_CallingConvention' usage","System.Reflection.*","CPU"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/Import.cs","148","'System.Collections.Generic.Dictionary`2<System.Type,MonoFN.Cecil.Metadata.ElementType>' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/Import.cs","501","'MonoFN.Cecil.TypeReference' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/Import.cs","530","'System.NotImplementedException' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/Import.cs","533","'System.NotSupportedException' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/Import.cs","544","'MonoFN.Cecil.AssemblyNameReference' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2004","Info","Code","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/Import.cs","552","'Byte' array allocation","Array Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/Import.cs","578","'MonoFN.Cecil.GenericParameter' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/Import.cs","587","'MonoFN.Cecil.ArrayType' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/Import.cs","590","'MonoFN.Cecil.PointerType' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/Import.cs","593","'MonoFN.Cecil.ByReferenceType' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/Import.cs","596","'MonoFN.Cecil.PinnedType' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/Import.cs","599","'MonoFN.Cecil.SentinelType' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/Import.cs","602","'MonoFN.Cecil.FunctionPointerType' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/Import.cs","614","'MonoFN.Cecil.ParameterDefinition' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/Import.cs","619","'MonoFN.Cecil.OptionalModifierType' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/Import.cs","622","'MonoFN.Cecil.RequiredModifierType' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/Import.cs","625","'MonoFN.Cecil.ArrayType' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/Import.cs","646","'MonoFN.Cecil.GenericInstanceType' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/Import.cs","656","'System.InvalidOperationException' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/Import.cs","661","'System.InvalidOperationException' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/Import.cs","665","'System.NotSupportedException' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/Import.cs","675","'MonoFN.Cecil.FieldReference' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/Import.cs","695","'MonoFN.Cecil.MethodReference' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/Import.cs","716","'MonoFN.Cecil.ParameterDefinitionCollection' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/Import.cs","718","'MonoFN.Cecil.ParameterDefinition' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/Import.cs","731","'System.NotSupportedException' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/Import.cs","735","'MonoFN.Cecil.GenericInstanceMethod' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/MemberDefinitionCollection.cs","62","'System.ArgumentException' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/MemberReference.cs","27","'System.InvalidOperationException' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC1002","Info","Code","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/MemberReference.cs","82","'System.String.Concat' usage","System.String.Concat","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/MetadataResolver.cs","47","'System.NotSupportedException' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC1002","Info","Code","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/MetadataResolver.cs","51","'System.String.Concat' usage","System.String.Concat","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/MetadataResolver.cs","54","'System.ArgumentNullException' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC1002","Info","Code","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/MetadataResolver.cs","59","'System.String.Concat' usage","System.String.Concat","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/MetadataResolver.cs","62","'System.ArgumentNullException' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/MetadataResolver.cs","79","'System.ArgumentNullException' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/MetadataResolver.cs","120","'System.NotSupportedException' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/MetadataSystem.cs","67","'System.Collections.Generic.Dictionary`2<System.String,MonoFN.Cecil.Metadata.Row`2<MonoFN.Cecil.Metadata.ElementType,System.Boolean>>' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/MetadataSystem.cs","137","'System.Collections.Generic.Dictionary`2<System.UInt32,MonoFN.Collections.Generic.Collection`1<System.UInt32>>' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/MetadataSystem.cs","139","'System.Collections.Generic.Dictionary`2<System.UInt32,System.UInt32>' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/MetadataSystem.cs","141","'System.Collections.Generic.Dictionary`2<System.UInt32,MonoFN.Collections.Generic.Collection`1<MonoFN.Cecil.Metadata.Row`2<System.UInt32,MonoFN.Cecil.MetadataToken>>>' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/MetadataSystem.cs","143","'System.Collections.Generic.Dictionary`2<System.UInt32,MonoFN.Cecil.Metadata.Row`2<System.UInt16,System.UInt32>>' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/MetadataSystem.cs","145","'System.Collections.Generic.Dictionary`2<System.UInt32,System.UInt32>' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/MetadataSystem.cs","147","'System.Collections.Generic.Dictionary`2<System.UInt32,System.UInt32>' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/MetadataSystem.cs","149","'System.Collections.Generic.Dictionary`2<MonoFN.Cecil.MetadataToken,System.UInt32>' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/MetadataSystem.cs","151","'System.Collections.Generic.Dictionary`2<MonoFN.Cecil.MetadataToken,MonoFN.Cecil.Metadata.Row`2<MonoFN.Cecil.Metadata.ElementType,System.UInt32>>' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/MetadataSystem.cs","153","'System.Collections.Generic.Dictionary`2<System.UInt32,MonoFN.Collections.Generic.Collection`1<MonoFN.Cecil.MetadataToken>>' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/MetadataSystem.cs","155","'System.Collections.Generic.Dictionary`2<MonoFN.Cecil.MetadataToken,MonoFN.Cecil.Range[]>' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/MetadataSystem.cs","157","'System.Collections.Generic.Dictionary`2<MonoFN.Cecil.MetadataToken,MonoFN.Cecil.Range[]>' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/MetadataSystem.cs","159","'System.Collections.Generic.Dictionary`2<System.UInt32,MonoFN.Cecil.Range>' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/MetadataSystem.cs","161","'System.Collections.Generic.Dictionary`2<System.UInt32,MonoFN.Cecil.Range>' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/MetadataSystem.cs","163","'System.Collections.Generic.Dictionary`2<System.UInt32,MonoFN.Cecil.Metadata.Row`2<MonoFN.Cecil.MethodSemanticsAttributes,MonoFN.Cecil.MetadataToken>>' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/MetadataSystem.cs","165","'System.Collections.Generic.Dictionary`2<System.UInt32,MonoFN.Cecil.Metadata.Row`3<MonoFN.Cecil.PInvokeAttributes,System.UInt32,System.UInt32>>' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/MetadataSystem.cs","167","'System.Collections.Generic.Dictionary`2<MonoFN.Cecil.MetadataToken,MonoFN.Cecil.Range[]>' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/MetadataSystem.cs","169","'System.Collections.Generic.Dictionary`2<System.UInt32,MonoFN.Collections.Generic.Collection`1<MonoFN.Cecil.Metadata.Row`2<System.UInt32,MonoFN.Cecil.MetadataToken>>>' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/MetadataSystem.cs","174","'System.Collections.Generic.Dictionary`2<System.UInt32,MonoFN.Collections.Generic.Collection`1<MonoFN.Cecil.Metadata.Row`6<System.UInt32,MonoFN.Cecil.Range,MonoFN.Cecil.Range,System.UInt32,System.UInt32,System.UInt32>>>' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/MetadataSystem.cs","176","'System.Collections.Generic.Dictionary`2<System.UInt32,System.UInt32>' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/MethodDefinition.cs","39","'System.InvalidOperationException' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/MethodDefinition.cs","50","'System.InvalidOperationException' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/MethodDefinition.cs","61","'System.InvalidOperationException' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/MethodDefinition.cs","108","'System.Action`2<MonoFN.Cecil.MethodDefinition,MonoFN.Cecil.MetadataReader>' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/MethodDefinition.cs","160","'System.Func`3<MonoFN.Cecil.MethodDefinition,MonoFN.Cecil.MetadataReader,MonoFN.Cecil.Cil.MethodBody>' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/MethodDefinition.cs","162","'MonoFN.Cecil.Cil.MethodBody' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/MethodDefinition.cs","192","'MonoFN.Cecil.Cil.MethodDebugInformation' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/MethodDefinition.cs","217","'System.Func`3<MonoFN.Cecil.MethodDefinition,MonoFN.Cecil.MetadataReader,MonoFN.Cecil.PInvokeInfo>' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/MethodDefinition.cs","234","'System.Func`3<MonoFN.Cecil.MethodDefinition,MonoFN.Cecil.MetadataReader,System.Boolean>' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/MethodDefinition.cs","245","'System.Func`3<MonoFN.Cecil.MethodDefinition,MonoFN.Cecil.MetadataReader,MonoFN.Collections.Generic.Collection`1<MonoFN.Cecil.MethodReference>>' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/MethodDefinition.cs","247","'MonoFN.Collections.Generic.Collection`1<MonoFN.Cecil.MethodReference>' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/MethodDefinition.cs","282","'MonoFN.Collections.Generic.Collection`1<MonoFN.Cecil.Cil.CustomDebugInformation>' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/MethodReference.cs","35","'MonoFN.Cecil.ParameterDefinitionCollection' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/MethodReference.cs","69","'MonoFN.Cecil.GenericParameterCollection' allocation","Object Allocation","Memory"
"Vendor/generated/other","PAC2002","Info","Code","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/MethodReference.cs","97","'System.Text.StringBuilder' allocation","Object Allocation","Memory"
