"Scope","Rule","Severity","File","Line","Column","Message"
"Vendor/generated/other","ArrangeAccessorOwnerBody","note","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/MethodBody.cs","44","19","Code body does not conform to code style settings: use expression body"
"Vendor/generated/other","ArrangeAccessorOwnerBody","note","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/MethodBody.cs","48","19","Code body does not conform to code style settings: use expression body"
"Vendor/generated/other","ArrangeAccessorOwnerBody","note","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/MethodBody.cs","49","19","Code body does not conform to code style settings: use expression body"
"Vendor/generated/other","ArrangeAccessorOwnerBody","note","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/Symbols.cs","84","19","Code body does not conform to code style settings: use expression body"
"Vendor/generated/other","ArrangeAccessorOwnerBody","note","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/Symbols.cs","85","19","Code body does not conform to code style settings: use expression body"
"Vendor/generated/other","ArrangeAccessorOwnerBody","note","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/Symbols.cs","89","19","Code body does not conform to code style settings: use expression body"
"Vendor/generated/other","ArrangeAccessorOwnerBody","note","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/Symbols.cs","90","19","Code body does not conform to code style settings: use expression body"
"Vendor/generated/other","ArrangeAccessorOwnerBody","note","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/Symbols.cs","94","19","Code body does not conform to code style settings: use expression body"
"Vendor/generated/other","ArrangeAccessorOwnerBody","note","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/Symbols.cs","95","19","Code body does not conform to code style settings: use expression body"
"Vendor/generated/other","ArrangeAccessorOwnerBody","note","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/Symbols.cs","260","19","Code body does not conform to code style settings: use expression body"
"Vendor/generated/other","ArrangeAccessorOwnerBody","note","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/Symbols.cs","261","19","Code body does not conform to code style settings: use expression body"
"Vendor/generated/other","ArrangeAccessorOwnerBody","note","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/Symbols.cs","291","19","Code body does not conform to code style settings: use expression body"
"Vendor/generated/other","ArrangeAccessorOwnerBody","note","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/Symbols.cs","292","19","Code body does not conform to code style settings: use expression body"
"Vendor/generated/other","ArrangeAccessorOwnerBody","note","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/Symbols.cs","296","19","Code body does not conform to code style settings: use expression body"
"Vendor/generated/other","ArrangeAccessorOwnerBody","note","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/Symbols.cs","297","19","Code body does not conform to code style settings: use expression body"
"Vendor/generated/other","ArrangeAccessorOwnerBody","note","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/Symbols.cs","362","19","Code body does not conform to code style settings: use expression body"
"Vendor/generated/other","ArrangeAccessorOwnerBody","note","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/Symbols.cs","363","19","Code body does not conform to code style settings: use expression body"
"Vendor/generated/other","ArrangeAccessorOwnerBody","note","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/Symbols.cs","367","19","Code body does not conform to code style settings: use expression body"
"Vendor/generated/other","ArrangeAccessorOwnerBody","note","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/Symbols.cs","368","19","Code body does not conform to code style settings: use expression body"
"Vendor/generated/other","ArrangeAccessorOwnerBody","note","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/Symbols.cs","372","19","Code body does not conform to code style settings: use expression body"
"Vendor/generated/other","ArrangeAccessorOwnerBody","note","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/Symbols.cs","373","19","Code body does not conform to code style settings: use expression body"
"Vendor/generated/other","ArrangeAccessorOwnerBody","note","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/Symbols.cs","377","19","Code body does not conform to code style settings: use expression body"
"Vendor/generated/other","ArrangeAccessorOwnerBody","note","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/Symbols.cs","378","19","Code body does not conform to code style settings: use expression body"
"Vendor/generated/other","ArrangeAccessorOwnerBody","note","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/Symbols.cs","382","19","Code body does not conform to code style settings: use expression body"
"Vendor/generated/other","ArrangeAccessorOwnerBody","note","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/Symbols.cs","383","19","Code body does not conform to code style settings: use expression body"
"Vendor/generated/other","ArrangeAccessorOwnerBody","note","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/Symbols.cs","412","19","Code body does not conform to code style settings: use expression body"
"Vendor/generated/other","ArrangeAccessorOwnerBody","note","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/Symbols.cs","413","19","Code body does not conform to code style settings: use expression body"
"Vendor/generated/other","ArrangeAccessorOwnerBody","note","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/Symbols.cs","473","19","Code body does not conform to code style settings: use expression body"
"Vendor/generated/other","ArrangeAccessorOwnerBody","note","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/Symbols.cs","474","19","Code body does not conform to code style settings: use expression body"
"Vendor/generated/other","ArrangeAccessorOwnerBody","note","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/Symbols.cs","528","19","Code body does not conform to code style settings: use expression body"
"Vendor/generated/other","ArrangeAccessorOwnerBody","note","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/Symbols.cs","529","19","Code body does not conform to code style settings: use expression body"
"Vendor/generated/other","ArrangeAccessorOwnerBody","note","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/Symbols.cs","533","19","Code body does not conform to code style settings: use expression body"
"Vendor/generated/other","ArrangeAccessorOwnerBody","note","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/Symbols.cs","534","19","Code body does not conform to code style settings: use expression body"
"Vendor/generated/other","ArrangeAccessorOwnerBody","note","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/Symbols.cs","649","19","Code body does not conform to code style settings: use expression body"
"Vendor/generated/other","ArrangeAccessorOwnerBody","note","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/Symbols.cs","650","19","Code body does not conform to code style settings: use expression body"
"Vendor/generated/other","ArrangeAccessorOwnerBody","note","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/Symbols.cs","692","19","Code body does not conform to code style settings: use expression body"
"Vendor/generated/other","ArrangeAccessorOwnerBody","note","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/Symbols.cs","693","19","Code body does not conform to code style settings: use expression body"
"Vendor/generated/other","ArrangeAccessorOwnerBody","note","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/Symbols.cs","697","19","Code body does not conform to code style settings: use expression body"
"Vendor/generated/other","ArrangeAccessorOwnerBody","note","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/Symbols.cs","698","19","Code body does not conform to code style settings: use expression body"
"Vendor/generated/other","ArrangeAccessorOwnerBody","note","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/VariableReference.cs","19","19","Code body does not conform to code style settings: use expression body"
"Vendor/generated/other","ArrangeAccessorOwnerBody","note","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.Cil/VariableReference.cs","20","19","Code body does not conform to code style settings: use expression body"
"Vendor/generated/other","ArrangeAccessorOwnerBody","note","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.PE/BinaryStreamReader.cs","19","19","Code body does not conform to code style settings: use expression body"
"Vendor/generated/other","ArrangeAccessorOwnerBody","note","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.PE/BinaryStreamReader.cs","20","19","Code body does not conform to code style settings: use expression body"
"Vendor/generated/other","ArrangeAccessorOwnerBody","note","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.PE/BinaryStreamWriter.cs","19","19","Code body does not conform to code style settings: use expression body"
"Vendor/generated/other","ArrangeAccessorOwnerBody","note","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil.PE/BinaryStreamWriter.cs","20","19","Code body does not conform to code style settings: use expression body"
"Vendor/generated/other","ArrangeAccessorOwnerBody","note","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/ArrayType.cs","25","19","Code body does not conform to code style settings: use expression body"
"Vendor/generated/other","ArrangeAccessorOwnerBody","note","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/ArrayType.cs","26","19","Code body does not conform to code style settings: use expression body"
"Vendor/generated/other","ArrangeAccessorOwnerBody","note","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/ArrayType.cs","30","19","Code body does not conform to code style settings: use expression body"
"Vendor/generated/other","ArrangeAccessorOwnerBody","note","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/ArrayType.cs","31","19","Code body does not conform to code style settings: use expression body"
"Vendor/generated/other","ArrangeAccessorOwnerBody","note","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/ArrayType.cs","89","19","Code body does not conform to code style settings: use expression body"
"Vendor/generated/other","ArrangeAccessorOwnerBody","note","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/ArrayType.cs","90","19","Code body does not conform to code style settings: use expression body"
"Vendor/generated/other","ArrangeAccessorOwnerBody","note","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/AssemblyDefinition.cs","31","19","Code body does not conform to code style settings: use expression body"
"Vendor/generated/other","ArrangeAccessorOwnerBody","note","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/AssemblyDefinition.cs","54","19","Code body does not conform to code style settings: use expression body"
"Vendor/generated/other","ArrangeAccessorOwnerBody","note","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/AssemblyDefinition.cs","55","19","Code body does not conform to code style settings: use expression body"
"Vendor/generated/other","ArrangeAccessorOwnerBody","note","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/AssemblyNameReference.cs","31","19","Code body does not conform to code style settings: use expression body"
"Vendor/generated/other","ArrangeAccessorOwnerBody","note","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/AssemblyNameReference.cs","40","19","Code body does not conform to code style settings: use expression body"
"Vendor/generated/other","ArrangeAccessorOwnerBody","note","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/AssemblyNameReference.cs","49","19","Code body does not conform to code style settings: use expression body"
"Vendor/generated/other","ArrangeAccessorOwnerBody","note","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/AssemblyNameReference.cs","58","19","Code body does not conform to code style settings: use expression body"
"Vendor/generated/other","ArrangeAccessorOwnerBody","note","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/AssemblyNameReference.cs","59","19","Code body does not conform to code style settings: use expression body"
"Vendor/generated/other","ArrangeAccessorOwnerBody","note","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/AssemblyNameReference.cs","63","19","Code body does not conform to code style settings: use expression body"
"Vendor/generated/other","ArrangeAccessorOwnerBody","note","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/AssemblyNameReference.cs","64","19","Code body does not conform to code style settings: use expression body"
"Vendor/generated/other","ArrangeAccessorOwnerBody","note","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/AssemblyNameReference.cs","68","19","Code body does not conform to code style settings: use expression body"
"Vendor/generated/other","ArrangeAccessorOwnerBody","note","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/AssemblyNameReference.cs","69","19","Code body does not conform to code style settings: use expression body"
"Vendor/generated/other","ArrangeAccessorOwnerBody","note","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/AssemblyNameReference.cs","73","19","Code body does not conform to code style settings: use expression body"
"Vendor/generated/other","ArrangeAccessorOwnerBody","note","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/AssemblyNameReference.cs","74","19","Code body does not conform to code style settings: use expression body"
"Vendor/generated/other","ArrangeAccessorOwnerBody","note","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/AssemblyNameReference.cs","78","19","Code body does not conform to code style settings: use expression body"
"Vendor/generated/other","ArrangeAccessorOwnerBody","note","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/AssemblyNameReference.cs","79","19","Code body does not conform to code style settings: use expression body"
"Vendor/generated/other","ArrangeAccessorOwnerBody","note","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/AssemblyNameReference.cs","83","19","Code body does not conform to code style settings: use expression body"
"Vendor/generated/other","ArrangeAccessorOwnerBody","note","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/AssemblyNameReference.cs","235","19","Code body does not conform to code style settings: use expression body"
"Vendor/generated/other","ArrangeAccessorOwnerBody","note","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/AssemblyNameReference.cs","236","19","Code body does not conform to code style settings: use expression body"
"Vendor/generated/other","ArrangeAccessorOwnerBody","note","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/CallSite.cs","22","19","Code body does not conform to code style settings: use expression body"
"Vendor/generated/other","ArrangeAccessorOwnerBody","note","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/CallSite.cs","23","19","Code body does not conform to code style settings: use expression body"
"Vendor/generated/other","ArrangeAccessorOwnerBody","note","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/CallSite.cs","27","19","Code body does not conform to code style settings: use expression body"
"Vendor/generated/other","ArrangeAccessorOwnerBody","note","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/CallSite.cs","28","19","Code body does not conform to code style settings: use expression body"
"Vendor/generated/other","ArrangeAccessorOwnerBody","note","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/CallSite.cs","32","19","Code body does not conform to code style settings: use expression body"
"Vendor/generated/other","ArrangeAccessorOwnerBody","note","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/CallSite.cs","33","19","Code body does not conform to code style settings: use expression body"
"Vendor/generated/other","ArrangeAccessorOwnerBody","note","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/CallSite.cs","45","19","Code body does not conform to code style settings: use expression body"
"Vendor/generated/other","ArrangeAccessorOwnerBody","note","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/CallSite.cs","46","19","Code body does not conform to code style settings: use expression body"
"Vendor/generated/other","ArrangeAccessorOwnerBody","note","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/CallSite.cs","54","19","Code body does not conform to code style settings: use expression body"
"Vendor/generated/other","ArrangeAccessorOwnerBody","note","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/CallSite.cs","55","19","Code body does not conform to code style settings: use expression body"
"Vendor/generated/other","ArrangeAccessorOwnerBody","note","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/CallSite.cs","59","19","Code body does not conform to code style settings: use expression body"
"Vendor/generated/other","ArrangeAccessorOwnerBody","note","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/CallSite.cs","60","19","Code body does not conform to code style settings: use expression body"
"Vendor/generated/other","ArrangeAccessorOwnerBody","note","Assets/FishNet/CodeGenerating/cecil-0.11.4/Mono.Cecil/CallSite.cs","72","19","Code body does not conform to code style settings: use expression body"
